"Gene","Count","Phenotypes"
"Zm00001eb406450",3,"FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N;Fst_N_Sorghum"
"Zm00001eb406460",3,"FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb406490",3,"Fst_N_Sorghum;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb406840",3,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb406850",3,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb406860",3,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb408070",3,"MLM_envGWAS_NHx;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb408370",3,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_N_sorghum;Fst_NHx_sorghum"
"Zm00001eb408510",3,"TajimaD_Jarvis;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb408600",3,"Fst_IndianChief;TajimaD_Jarvis;Fst_N_Sorghum"
"Zm00001eb408750",3,"FarmCPU_envGWAS_N;Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb409460",3,"TajimaD_Jarvis;TajimaD_IndianChief;FarmCPU_envGWAS_NHx"
"Zm00001eb409850",3,"Fst_NHx_maize;FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx"
"Zm00001eb410170",3,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb410240",3,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb410330",3,"FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N_sorghum;MLM_envGWAS_NHx"
"Zm00001eb410970",3,"TajimaD_Jarvis;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb411120",3,"Fst_NHx_sorghum;Fst_NHx_maize;Fst_IndianChief"
"Zm00001eb411350",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb412000",3,"Fst_NHx_maize;MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb413460",3,"Fst_NHx_sorghum;TajimaD_IndianChief"
"Zm00001eb413580",3,"TajimaD_IndianChief;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb413920",3,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb414000",3,"Fst_NHx_maize;TajimaD_IndianChief;Fst_NHx_sorghum"
"Zm00001eb414020",3,"FarmCPU_envGWAS_NHx;TajimaD_IndianChief;Fst_NHx_sorghum"
"Zm00001eb414410",3,"Fst_IndianChief;Fst_N_Sorghum;MLM_envGWAS_N_sorghum"
"Zm00001eb414780",3,"Fst_N_Sorghum;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb414790",3,"Fst_N_Sorghum;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb414940",3,"Fst_IndianChief;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb415220",3,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb415230",3,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb415250",3,"MLM_envGWAS_NHx_sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb415680",3,"TajimaD_Jarvis;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb415730",3,"MLM_envGWAS_N;FarmCPU_envGWAS_N;Fst_N_maize"
"Zm00001eb415780",3,"Fst_N_maize;Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb416030",3,"TajimaD_Jarvis;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb416090",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb416110",3,"MLM_envGWAS_NHx;Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb416190",3,"TajimaD_Jarvis;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb416210",3,"TajimaD_Jarvis;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb416220",3,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;TajimaD_Jarvis"
"Zm00001eb416720",3,"TajimaD_IndianChief;Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb416790",3,"TajimaD_IndianChief;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb416800",3,"TajimaD_IndianChief;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb416820",3,"TajimaD_IndianChief;MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb416830",3,"TajimaD_IndianChief;MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb416850",3,"TajimaD_IndianChief;MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb416860",3,"TajimaD_IndianChief;MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb416870",3,"TajimaD_IndianChief;MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb416880",3,"TajimaD_IndianChief;MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb417900",3,"Fst_NHx_maize;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb417960",3,"TajimaD_IndianChief;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb418070",3,"TajimaD_IndianChief;FarmCPU_envGWAS_N;Fst_N_Sorghum"
"Zm00001eb418090",3,"TajimaD_IndianChief;Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb418590",3,"Fst_Jarvis;Fst_NHx_sorghum;MLM_envGWAS_N"
"Zm00001eb418860",3,"MLM_envGWAS_N;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb418870",3,"MLM_envGWAS_N;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb419830",3,"FarmCPU_envGWAS_NHx_sorghum;TajimaD_Jarvis;TajimaD_IndianChief"
"Zm00001eb419910",3,"Fst_NHx_sorghum;MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb419990",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb420000",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb420010",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb420200",3,"Fst_N_maize;TajimaD_Jarvis;TajimaD_IndianChief"
"Zm00001eb420330",3,"TajimaD_Jarvis;MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum"
"Zm00001eb421360",3,"MLM_envGWAS_N_sorghum;MLM_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb421370",3,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;MLM_envGWAS_N"
"Zm00001eb421520",3,"Fst_Jarvis;FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx"
"Zm00001eb421670",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_N_sorghum"
"Zm00001eb421700",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;MLM_envGWAS_NHx"
"Zm00001eb421970",3,"Fst_NHx_maize;FarmCPU_envGWAS_NHx;Fst_N_maize"
"Zm00001eb421980",3,"Fst_NHx_maize;FarmCPU_envGWAS_NHx;Fst_N_maize"
"Zm00001eb421990",3,"Fst_NHx_maize;FarmCPU_envGWAS_NHx;Fst_N_maize"
"Zm00001eb422400",3,"MLM_envGWAS_N;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb422850",3,"MLM_envGWAS_NHx_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb423310",3,"MLM_envGWAS_NHx_sorghum;Fst_NHx_sorghum;TajimaD_Jarvis"
"Zm00001eb423320",3,"MLM_envGWAS_NHx_sorghum;Fst_NHx_sorghum;TajimaD_Jarvis"
"Zm00001eb423330",3,"FarmCPU_envGWAS_N;TajimaD_Jarvis;Fst_N_Sorghum"
"Zm00001eb423370",3,"FarmCPU_envGWAS_N;TajimaD_Jarvis;Fst_N_Sorghum"
"Zm00001eb423400",3,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_N;TajimaD_Jarvis"
"Zm00001eb423540",3,"TajimaD_Jarvis;Fst_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb423930",3,"MLM_envGWAS_N;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb423940",3,"MLM_envGWAS_N;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb424590",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb424600",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb424650",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb424660",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb424820",3,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb425520",3,"Fst_IndianChief;Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb425530",3,"FarmCPU_envGWAS_N_sorghum;Fst_IndianChief;FarmCPU_envGWAS_NHx"
"Zm00001eb425540",3,"Fst_IndianChief;Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb426060",3,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb426260",3,"Fst_IndianChief;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb426270",3,"Fst_IndianChief;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb426820",3,"Fst_N_maize;FarmCPU_envGWAS_N_sorghum;Fst_NHx_maize"
"Zm00001eb427190",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb427200",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb427210",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb427220",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb427230",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb427250",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb427260",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb427270",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb427290",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb427300",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb427470",3,"MLM_envGWAS_N_sorghum;MLM_envGWAS_N;Fst_N_Sorghum"
"Zm00001eb427760",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb427820",3,"Fst_N_Sorghum;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb427850",3,"FarmCPU_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb427950",3,"MLM_envGWAS_N;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb428140",3,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx;MLM_envGWAS_N"
"Zm00001eb428160",3,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx;MLM_envGWAS_N"
"Zm00001eb428170",3,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx;MLM_envGWAS_N"
"Zm00001eb428180",3,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx;MLM_envGWAS_N"
"Zm00001eb428520",3,"FarmCPU_envGWAS_N_sorghum;TajimaD_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb428530",3,"TajimaD_Jarvis;Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb428650",3,"TajimaD_Jarvis;MLM_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb428670",3,"FarmCPU_envGWAS_NHx_sorghum;MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb428830",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb428840",3,"FarmCPU_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb428870",3,"Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb429210",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb429220",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb429230",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb429240",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb429250",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb429620",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb429630",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb429640",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb429650",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb429850",3,"MLM_envGWAS_N;FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb430290",3,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb430300",3,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb430410",3,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb430420",3,"FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N;Fst_N_Sorghum"
"Zm00001eb430440",3,"Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb430510",3,"FarmCPU_envGWAS_N_sorghum;Fst_IndianChief;FarmCPU_envGWAS_N"
"Zm00001eb430530",3,"FarmCPU_envGWAS_N_sorghum;Fst_IndianChief;FarmCPU_envGWAS_N"
"Zm00001eb430560",3,"Fst_IndianChief;FarmCPU_envGWAS_N;Fst_N_Sorghum"
"Zm00001eb430580",3,"Fst_IndianChief;FarmCPU_envGWAS_N;Fst_N_Sorghum"
"Zm00001eb430590",3,"Fst_IndianChief;Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb430630",3,"MLM_envGWAS_NHx_sorghum;Fst_IndianChief;Fst_N_Sorghum"
"Zm00001eb431010",3,"FarmCPU_envGWAS_N_sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb431040",3,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb431050",3,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb431060",3,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb431080",3,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb431120",3,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb431140",3,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb431170",3,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb431310",3,"FarmCPU_envGWAS_NHx_sorghum;TajimaD_IndianChief;FarmCPU_envGWAS_NHx"
"Zm00001eb431320",3,"TajimaD_IndianChief;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb431500",3,"TajimaD_IndianChief;MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb431510",3,"TajimaD_IndianChief;MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb431520",3,"TajimaD_IndianChief;MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb431600",3,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb431830",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb431840",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb431850",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb431900",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb431910",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb431920",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb432010",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb432020",3,"FarmCPU_envGWAS_N_sorghum;MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb432060",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb432070",3,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb432470",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb432480",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb432490",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb432500",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb432510",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb432530",3,"MLM_envGWAS_NHx;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb432540",3,"MLM_envGWAS_NHx;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb432550",3,"MLM_envGWAS_NHx;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb432950",3,"Fst_NHx_sorghum;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb432990",3,"Fst_NHx_sorghum;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb433000",3,"Fst_NHx_sorghum;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb433050",3,"Fst_NHx_sorghum;MLM_envGWAS_N"
"Zm00001eb433080",3,"Fst_NHx_sorghum;MLM_envGWAS_NHx"
"Zm00001eb433090",3,"Fst_NHx_sorghum;MLM_envGWAS_NHx"
"Zm00001eb433100",3,"FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb433120",3,"FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb433150",3,"FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_NHx_sorghum;MLM_envGWAS_NHx"
"Zm00001eb433160",3,"FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb433180",3,"FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb433390",3,"Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb433410",3,"FarmCPU_envGWAS_N_sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb433420",3,"Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb433430",3,"Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb433440",3,"Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb433510",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb433520",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb433590",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb433600",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb433610",3,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb433650",3,"Fst_N_Sorghum;MLM_envGWAS_N;MLM_envGWAS_NHx"
"Zm00001eb433660",3,"Fst_N_Sorghum;MLM_envGWAS_N;MLM_envGWAS_NHx"
"Zm00001eb433670",3,"Fst_N_Sorghum;MLM_envGWAS_N;MLM_envGWAS_NHx"
"Zm00001eb433680",3,"Fst_N_Sorghum;MLM_envGWAS_N;MLM_envGWAS_NHx"
"Zm00001eb433690",3,"Fst_N_Sorghum;MLM_envGWAS_N;MLM_envGWAS_NHx"
"Zm00001eb433750",3,"FarmCPU_envGWAS_N;MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb434090",3,"Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_N_sorghum"
"Zm00001eb434100",3,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb434250",3,"FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb434270",3,"FarmCPU_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb434280",3,"Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb434290",3,"FarmCPU_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb434300",3,"Fst_N_Sorghum;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb434310",3,"Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb434400",3,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb434450",3,"Fst_NHx_maize;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb434460",3,"Fst_NHx_maize;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb434470",3,"Fst_NHx_maize;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb440680",3,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;Fst_NHx_sorghum"
"Zm00001eb440690",3,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb440700",3,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb440710",3,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;Fst_NHx_sorghum"
"Zm00001eb440740",3,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;Fst_NHx_sorghum"
"Zm00001eb442140",3,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb000780",2,"Fst_Jarvis;Fst_IndianChief"
"Zm00001eb000790",2,"Fst_Jarvis;Fst_IndianChief"
"Zm00001eb000800",2,"Fst_Jarvis;Fst_IndianChief"
"Zm00001eb000820",2,"Fst_Jarvis;Fst_IndianChief"
"Zm00001eb000830",2,"Fst_Jarvis;Fst_IndianChief"
"Zm00001eb000840",2,"Fst_Jarvis;Fst_IndianChief"
"Zm00001eb001660",2,"TajimaD_IndianChief;FarmCPU_envGWAS_NHx"
"Zm00001eb001860",2,"Fst_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb001870",2,"Fst_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb001910",2,"MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb001920",2,"MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb001940",2,"MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb002380",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb002390",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb002440",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb002450",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb003040",2,"FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb003060",2,"FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb003390",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb003400",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb003420",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb003440",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb003460",2,"Fst_IndianChief;FarmCPU_envGWAS_NHx"
"Zm00001eb003470",2,"Fst_IndianChief;FarmCPU_envGWAS_NHx"
"Zm00001eb003510",2,"MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb003660",2,"MLM_envGWAS_NHx;Fst_IndianChief"
"Zm00001eb004510",2,"Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb004610",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb005380",2,"Fst_Jarvis;MLM_envGWAS_NHx"
"Zm00001eb005390",2,"Fst_Jarvis;MLM_envGWAS_NHx"
"Zm00001eb005710",2,"MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb005870",2,"Fst_Jarvis;FarmCPU_envGWAS_NHx"
